SERIAL,DATE CREATED,URL,TITLE,DOMAIN,TOPIC,TUTORIAL,TITLE,U.S.,TITLE ID
777,10/14/2014,https://www.khanacademy.org/math/pre-algebra/fractions-pre-alg/mixed-numbers-pre-alg/e/fractions_cut_and_copy_2,Fractions cut and copy 2,Math,Fractions,Mixed numbers and improper fractions,fractions_cut_and_copy_2,Pre-algebra,fractions_cut_and_copy_2
778,7/28/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/core-algebra-foundations-negative-numbers/e/fractions_on_the_number_line_3,Positive and negative fractions on the number line,Math,Fractions,Mixed numbers and improper fractions,fractions_on_the_number_line_3,Pre-algebra,fractions_on_the_number_line_3
779,7/27/2014,https://www.khanacademy.org/math/cc-fourth-grade-math/cc-4th-fractions-topic/cc-4th-mixed-numbers/e/adding_subtracting_mixed_numbers_0.5,Adding and subtracting mixed numbers with like denominators,Math,Fractions,Mixed number addition and subtraction,adding_subtracting_mixed_numbers_0.5,Pre-algebra,adding_subtracting_mixed_numbers_0.5
780,10/14/2014,https://www.khanacademy.org/math/cc-fifth-grade-math/cc-5th-fractions-topic/cc-5th-addsub-frac-word-problems/e/adding_subtracting_mixed_numbers_1,Adding and subtracting mixed numbers with unlike denominators,Math,Fractions,Mixed number addition and subtraction,adding_subtracting_mixed_numbers_1,Pre-algebra,adding_subtracting_mixed_numbers_1
781,10/14/2014,https://www.khanacademy.org/math/pre-algebra/fractions-pre-alg/mixed-number-mult-div-pre-alg/e/multiplying_mixed_numbers_1,Multiplying mixed numbers,Math,Fractions,Mixed number multiplication and division,multiplying_mixed_numbers_1,Pre-algebra,multiplying_mixed_numbers_1
782,7/28/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/algebra-foundations-decimal-operations/e/converting_fractions_to_decimals,Converting fractions to decimals,Math,Fractions,Decimals and fractions,converting_fractions_to_decimals,Pre-algebra,converting_fractions_to_decimals
783,11/11/2014,https://www.khanacademy.org/math/pre-algebra/decimals-pre-alg/percent-intro-pre-alg/e/converting_decimals_to_fractions_1,Converting decimals to fractions 1,Math,Fractions,Decimals and fractions,converting_decimals_to_fractions_1,Pre-algebra,converting_decimals_to_fractions_1
784,7/28/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/algebra-foundations-decimal-operations/e/converting_decimals_to_fractions_2,Converting decimals to fractions 2,Math,Fractions,Decimals and fractions,converting_decimals_to_fractions_2,Pre-algebra,converting_decimals_to_fractions_2
785,12/14/2014,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-fractions-decimals/cc-7th-fracs-to-decimals/e/writing-fractions-as-repeating-decimals,Writing fractions as repeating decimals,Math,Fractions,Decimals and fractions,writing-fractions-as-repeating-decimals,Pre-algebra,writing-fractions-as-repeating-decimals
786,12/1/2014,https://www.khanacademy.org/math/pre-algebra/fractions-pre-alg/dividing-fractions-pre-alg/e/understanding-fractions-as-division,Understanding fractions as division,Math,Fractions,Dividing fractions,understanding-fractions-as-division,Pre-algebra,understanding-fractions-as-division
787,7/27/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-div-whole-fractions/e/dividing_fractions_0.5,Dividing fractions by whole numbers,Math,Fractions,Dividing fractions,dividing_fractions_0.5,Pre-algebra,dividing_fractions_0.5
788,7/27/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-div-whole-fractions/e/dividing_fractions,Dividing whole numbers by fractions,Math,Fractions,Dividing fractions,dividing_fractions,Pre-algebra,dividing_fractions
789,11/24/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-div-whole-fractions/e/division-with-fractions-and-whole-numbers,Division with fractions and whole numbers word problems,Math,Fractions,Dividing fractions,division-with-fractions-and-whole-numbers,Pre-algebra,division-with-fractions-and-whole-numbers
790,10/25/2014,https://www.khanacademy.org/math/arithmetic/fractions/div-fractions-fractions/e/understanding-dividing-fractions-by-fractions,Understanding dividing fractions by fractions,Math,Fractions,Dividing fractions by fractions,understanding-dividing-fractions-by-fractions,Pre-algebra,understanding-dividing-fractions-by-fractions
791,7/27/2014,https://www.khanacademy.org/math/arithmetic/fractions/div-fractions-fractions/e/dividing_fractions_1.5,Dividing positive fractions,Math,Fractions,Dividing fractions by fractions,dividing_fractions_1.5,Pre-algebra,dividing_fractions_1.5
792,12/3/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-dividing-fractions/e/dividing_fractions_word problems_2,Dividing fractions by fractions and whole numbers applications,Math,Fractions,Dividing fractions by fractions,dividing_fractions_word problems_2,Pre-algebra,dividing_fractions_word problems_2
793,7/28/2014,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-fractions-decimals/cc-7th-mult-div-frac/e/dividing_fractions_2,Dividing positive and negative fractions,Math,Fractions,Dividing fractions by fractions,dividing_fractions_2,Pre-algebra,dividing_fractions_2
794,7/27/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-ratio-word-problems/e/ratio_word_problems,Ratio word problems,Math,"Ratios, proportions, units, and rates",Ratios and proportions,ratio_word_problems,Pre-algebra,ratio_word_problems
795,12/14/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-ratio-word-problems/e/solving-ratio-problems-with-tables,Solving ratio problems with tables,Math,"Ratios, proportions, units, and rates",Ratios and proportions,solving-ratio-problems-with-tables,Pre-algebra,solving-ratio-problems-with-tables
796,10/25/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-rates/e/rate_problems_0.5,Rate problems 0.5,Math,"Ratios, proportions, units, and rates",Rates,rate_problems_0.5,Pre-algebra,rate_problems_0.5
797,10/14/2014,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-ratio-proportion/cc-7th-rates/e/rate_problems_2,Rate problems 2,Math,"Ratios, proportions, units, and rates",Rates,rate_problems_2,Pre-algebra,rate_problems_2
798,10/25/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-ratios-prop-topic/cc-6th-unit-conversion/e/units,Units,Math,"Ratios, proportions, units, and rates",Unit conversion,units,Pre-algebra,units
799,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_stem_and_leaf_plots,Reading stem and leaf plots,Math,Applying mathematical reasoning,Reading and interpreting data,reading_stem_and_leaf_plots,Pre-algebra,reading_stem_and_leaf_plots
800,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_pictographs_1,Reading pictographs 1,Math,Applying mathematical reasoning,Reading and interpreting data,reading_pictographs_1,Pre-algebra,reading_pictographs_1
801,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_pictographs_2,Reading pictographs 2,Math,Applying mathematical reasoning,Reading and interpreting data,reading_pictographs_2,Pre-algebra,reading_pictographs_2
802,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_bar_charts_1,Reading bar charts 1,Math,Applying mathematical reasoning,Reading and interpreting data,reading_bar_charts_1,Pre-algebra,reading_bar_charts_1
803,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/creating_bar_charts_1,Creating bar charts,Math,Applying mathematical reasoning,Reading and interpreting data,creating_bar_charts_1,Pre-algebra,creating_bar_charts_1
804,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_bar_charts_2,Reading bar charts 2,Math,Applying mathematical reasoning,Reading and interpreting data,reading_bar_charts_2,Pre-algebra,reading_bar_charts_2
805,11/21/2014,https://www.khanacademy.org/math/pre-algebra/applying-math-reasoning-topic/reading_data/e/reading_bar_charts_3,Reading bar charts 3,Math,Applying mathematical reasoning,Reading and interpreting data,reading_bar_charts_3,Pre-algebra,reading_bar_charts_3
806,10/25/2014,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-fractions-decimals/cc-7th-multistep-word-probs/e/multistep-equations-without-variables,Multi-step rational number word problems,Math,Applying mathematical reasoning,Multi-step word problems,multistep-equations-without-variables,Pre-algebra,multistep-equations-without-variables
807,11/7/2014,https://www.khanacademy.org/math/early-math/cc-early-math-place-value-topic/cc-early-math-hundreds/e/comparing_whole_numbers,Comparing whole numbers,Math,Applying mathematical reasoning,Inequalties : Greater than and less than basics,comparing_whole_numbers,Pre-algebra,comparing_whole_numbers
808,12/8/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-inequalities/e/writing-numerical-inequalities,Writing numerical inequalities,Math,Applying mathematical reasoning,Inequalties : Greater than and less than basics,writing-numerical-inequalities,Pre-algebra,writing-numerical-inequalities
809,11/21/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-inequalities/e/inequalities-in-one-variable-1,Using inequalities to describe real-world contexts,Math,Applying mathematical reasoning,Inequalties : Greater than and less than basics,inequalities-in-one-variable-1,Pre-algebra,inequalities-in-one-variable-1
810,11/26/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-expressions-and-variables/cc-6th-inequalities/e/inequalities_on_a_number_line,Inequalities on a number line,Math,Applying mathematical reasoning,Inequalties : Greater than and less than basics,inequalities_on_a_number_line,Pre-algebra,inequalities_on_a_number_line
811,10/25/2014,https://www.khanacademy.org/math/cc-fourth-grade-math/cc-4th-fact-mult-topic/cc-4th-number-patterns/e/math-patterns,Math patterns 2,Math,Applying mathematical reasoning,Number patterns,math-patterns,Pre-algebra,math-patterns
812,10/25/2014,https://www.khanacademy.org/math/cc-fifth-grade-math/cc-5th-algebraic-thinking/cc-5th-number-patterns/e/visualizing-and-interpreting-relationships-between-patterns,Visualizing and interpreting relationships between patterns,Math,Applying mathematical reasoning,Number patterns,visualizing-and-interpreting-relationships-between-patterns,Pre-algebra,visualizing-and-interpreting-relationships-between-patterns
813,11/30/2014,https://www.khanacademy.org/math/cc-fifth-grade-math/cc-5th-algebraic-thinking/cc-5th-writing-expressions-tut/e/expressions-with-parentheses,Evaluating expressions with parentheses,Math,Applying mathematical reasoning,Constructing numeric expressions,expressions-with-parentheses,Pre-algebra,expressions-with-parentheses
814,12/3/2014,https://www.khanacademy.org/math/cc-fifth-grade-math/cc-5th-algebraic-thinking/cc-5th-writing-expressions-tut/e/translating-expressions-with-parentheses,Translating expressions with parentheses,Math,Applying mathematical reasoning,Constructing numeric expressions,translating-expressions-with-parentheses,Pre-algebra,translating-expressions-with-parentheses
815,11/23/2014,https://www.khanacademy.org/math/cc-fifth-grade-math/cc-5th-algebraic-thinking/cc-5th-writing-expressions-tut/e/creating-expressions-with-parenthesis,Creating expressions with parentheses,Math,Applying mathematical reasoning,Constructing numeric expressions,creating-expressions-with-parenthesis,Pre-algebra,creating-expressions-with-parenthesis
816,10/10/2014,https://www.khanacademy.org/math/cc-sixth-grade-math/cc-6th-arithmetic-operations/cc-6th-exponents/e/positive_and_zero_exponents,Positive and zero exponents,Math,"Exponents, radicals, and scientific notation",The world of exponents,positive_and_zero_exponents,Pre-algebra,positive_and_zero_exponents
817,11/10/2014,https://www.khanacademy.org/math/cc-seventh-grade-math/cc-7th-negative-numbers/cc-7th-exponents-negative-base/e/exponents_1,Positive and zero exponents with positive and negative bases,Math,"Exponents, radicals, and scientific notation",The world of exponents,exponents_1,Pre-algebra,exponents_1
818,7/27/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-numbers-operations/cc-8th-roots/e/square_roots,Square roots of perfect squares,Math,"Exponents, radicals, and scientific notation",The square root,square_roots,Pre-algebra,square_roots
819,10/14/2014,https://www.khanacademy.org/math/pre-algebra/exponents-radicals/radical-radicals/e/square_roots_2,Estimating square roots,Math,"Exponents, radicals, and scientific notation",The square root,square_roots_2,Pre-algebra,square_roots_2
820,7/31/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/square-roots-for-college/e/simplifying_radicals,Simplifying square roots,Math,"Exponents, radicals, and scientific notation",The square root,simplifying_radicals,Pre-algebra,simplifying_radicals
821,7/31/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/square-roots-for-college/e/multiplying_radicals,Simplifying square roots 2,Math,"Exponents, radicals, and scientific notation",The square root,multiplying_radicals,Pre-algebra,multiplying_radicals
822,10/14/2014,https://www.khanacademy.org/math/algebra-basics/core-algebra-foundations/square-roots-for-college/e/adding_and_subtracting_radicals,Adding and subtracting radicals,Math,"Exponents, radicals, and scientific notation",The square root,adding_and_subtracting_radicals,Pre-algebra,adding_and_subtracting_radicals
823,7/28/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-numbers-operations/cc-8th-roots/e/cube_roots,Cube roots,Math,"Exponents, radicals, and scientific notation",The cube root,cube_roots,Pre-algebra,cube_roots
824,10/14/2014,https://www.khanacademy.org/math/pre-algebra/exponents-radicals/cube-root-tutorial/e/cube_roots_2,Cube roots 2,Math,"Exponents, radicals, and scientific notation",The cube root,cube_roots_2,Pre-algebra,cube_roots_2
825,7/28/2014,https://www.khanacademy.org/math/pre-algebra/exponents-radicals/exponent-properties/e/exponent_rules,Using exponent rules to evaluate expressions,Math,"Exponents, radicals, and scientific notation",Exponent properties,exponent_rules,Pre-algebra,exponent_rules
826,10/24/2014,https://www.khanacademy.org/math/pre-algebra/exponents-radicals/exponent-properties/e/properties-of-integer-exponents,Properties of exponents,Math,"Exponents, radicals, and scientific notation",Exponent properties,properties-of-integer-exponents,Pre-algebra,properties-of-integer-exponents
